"","speaker","trial_num","tune","erb","erbc","normtime","prop_dur","speaker_trial"
"5078","speaker2",43,"LLH",4.515395793424,-0.903545835264385,8,0.266666666666667,"speaker2_43"
"5079","speaker2",43,"LLH",4.80561519810668,-0.613326430581704,9,0.3,"speaker2_43"
"5080","speaker2",43,"LLH",4.89725864755704,-0.521682981131343,10,0.333333333333333,"speaker2_43"
"5081","speaker2",43,"LLH",4.89596367765265,-0.522977951035742,11,0.366666666666667,"speaker2_43"
"5082","speaker2",43,"LLH",4.89020607180899,-0.528735556879399,12,0.4,"speaker2_43"
"5083","speaker2",43,"LLH",4.86425261428831,-0.554689014400079,13,0.433333333333333,"speaker2_43"
"5084","speaker2",43,"LLH",4.88569345455926,-0.533248174129127,14,0.466666666666667,"speaker2_43"
"5085","speaker2",43,"LLH",4.96275445800716,-0.456187170681225,15,0.5,"speaker2_43"
"5086","speaker2",43,"LLH",5.05586318829585,-0.363078440392535,16,0.533333333333333,"speaker2_43"
"5087","speaker2",43,"LLH",5.09869171425971,-0.320249914428674,17,0.566666666666667,"speaker2_43"
"5088","speaker2",43,"LLH",5.13933816144071,-0.279603467247677,18,0.6,"speaker2_43"
"5089","speaker2",43,"LLH",5.22385287357519,-0.195088755113193,19,0.633333333333333,"speaker2_43"
"5090","speaker2",43,"LLH",5.38933754192136,-0.02960408676703,20,0.666666666666667,"speaker2_43"
"5091","speaker2",43,"LLH",5.57995421942394,0.161012590735553,21,0.7,"speaker2_43"
"5092","speaker2",43,"LLH",5.72201809291082,0.303076464222436,22,0.733333333333333,"speaker2_43"
"5093","speaker2",43,"LLH",5.81507165046406,0.396130021775674,23,0.766666666666667,"speaker2_43"
"5094","speaker2",43,"LLH",5.92649875999902,0.507557131310637,24,0.8,"speaker2_43"
"5095","speaker2",43,"LLH",6.13140786121189,0.712466232523503,25,0.833333333333333,"speaker2_43"
"5096","speaker2",43,"LLH",6.36514729903482,0.946205670346428,26,0.866666666666667,"speaker2_43"
"5097","speaker2",43,"LLH",6.48036463308758,1.06142300439919,27,0.9,"speaker2_43"
"5098","speaker2",43,"LLH",6.53215430536035,1.11321267667196,28,0.933333333333333,"speaker2_43"
"5099","speaker2",43,"LLH",6.47826113931899,1.05931951063061,29,0.966666666666667,"speaker2_43"
"5100","speaker2",43,"LLH",6.33419770959396,0.915256080905571,30,1,"speaker2_43"
"5101","speaker2",44,"LLH",5.45919000979157,0.0402483811031829,1,0.0333333333333333,"speaker2_44"
"5102","speaker2",44,"LLH",5.09611019185157,-0.322831436836816,2,0.0666666666666667,"speaker2_44"
"5103","speaker2",44,"LLH",4.87805541935577,-0.540886209332616,3,0.1,"speaker2_44"
"5104","speaker2",44,"LLH",4.76695743278291,-0.651984195905472,4,0.133333333333333,"speaker2_44"
"5105","speaker2",44,"LLH",4.64234813085441,-0.776593497833981,5,0.166666666666667,"speaker2_44"
"5106","speaker2",44,"LLH",4.60085025534909,-0.8180913733393,6,0.2,"speaker2_44"
"5107","speaker2",44,"LLH",4.6050083909159,-0.813933237772487,7,0.233333333333333,"speaker2_44"
"5108","speaker2",44,"LLH",4.61976958910635,-0.799172039582038,8,0.266666666666667,"speaker2_44"
"5109","speaker2",44,"LLH",4.60951093939562,-0.809430689292769,9,0.3,"speaker2_44"
"5110","speaker2",44,"LLH",4.56401418070289,-0.854927447985494,10,0.333333333333333,"speaker2_44"
"5111","speaker2",44,"LLH",4.58727386725432,-0.831667761434063,11,0.366666666666667,"speaker2_44"
"5112","speaker2",44,"LLH",4.6630031994858,-0.755938429202586,12,0.4,"speaker2_44"
"5113","speaker2",44,"LLH",4.69543171717699,-0.723509911511399,13,0.433333333333333,"speaker2_44"
"5114","speaker2",44,"LLH",4.77067731352003,-0.648264315168361,14,0.466666666666667,"speaker2_44"
"5115","speaker2",44,"LLH",4.89380499343082,-0.525136635257568,15,0.5,"speaker2_44"
"5116","speaker2",44,"LLH",5.00293165713587,-0.416009971552512,16,0.533333333333333,"speaker2_44"
"5117","speaker2",44,"LLH",5.12486537055159,-0.294076258136796,17,0.566666666666667,"speaker2_44"
"5118","speaker2",44,"LLH",5.22887533521585,-0.190066293472539,18,0.6,"speaker2_44"
"5119","speaker2",44,"LLH",5.32493512164654,-0.0940065070418497,19,0.633333333333333,"speaker2_44"
"5120","speaker2",44,"LLH",5.43333127660398,0.0143896479155972,20,0.666666666666667,"speaker2_44"
"5121","speaker2",44,"LLH",5.48983784652067,0.0708962178322858,21,0.7,"speaker2_44"
"5122","speaker2",44,"LLH",5.56695533060899,0.148013701920603,22,0.733333333333333,"speaker2_44"
"5123","speaker2",44,"LLH",5.71745283314542,0.298511204457035,23,0.766666666666667,"speaker2_44"
"5124","speaker2",44,"LLH",5.83397434124512,0.415032712556734,24,0.8,"speaker2_44"
"5125","speaker2",44,"LLH",5.88126846785658,0.462326839168191,25,0.833333333333333,"speaker2_44"
"5126","speaker2",44,"LLH",5.86764770427688,0.448706075588492,26,0.866666666666667,"speaker2_44"
"5127","speaker2",44,"LLH",5.82113077430149,0.4021891456131,27,0.9,"speaker2_44"
"5128","speaker2",44,"LLH",5.80248472039909,0.383543091710706,28,0.933333333333333,"speaker2_44"
"5129","speaker2",44,"LLH",5.84298894393254,0.424047315244156,29,0.966666666666667,"speaker2_44"
"5130","speaker2",44,"LLH",5.8465187251299,0.427577096441508,30,1,"speaker2_44"
"5131","speaker2",45,"LLH",5.09824586616263,-0.32069576252576,1,0.0333333333333333,"speaker2_45"
"5132","speaker2",45,"LLH",5.05466086157254,-0.364280767115847,2,0.0666666666666667,"speaker2_45"
"5133","speaker2",45,"LLH",4.94852849160039,-0.470413137087998,3,0.1,"speaker2_45"
"5134","speaker2",45,"LLH",4.82755398762135,-0.591387641067037,4,0.133333333333333,"speaker2_45"
"5135","speaker2",45,"LLH",4.78168235603506,-0.63725927265333,5,0.166666666666667,"speaker2_45"
"5136","speaker2",45,"LLH",4.76778420162497,-0.651157427063416,6,0.2,"speaker2_45"
"5137","speaker2",45,"LLH",4.75647054141244,-0.66247108727595,7,0.233333333333333,"speaker2_45"
"5138","speaker2",45,"LLH",4.76591170802657,-0.653029920661817,8,0.266666666666667,"speaker2_45"
"5139","speaker2",45,"LLH",4.8013035947578,-0.617638033930588,9,0.3,"speaker2_45"
"5140","speaker2",45,"LLH",4.83931235677375,-0.57962927191464,10,0.333333333333333,"speaker2_45"
"5141","speaker2",45,"LLH",4.86964151399488,-0.54930011469351,11,0.366666666666667,"speaker2_45"
"5142","speaker2",45,"LLH",4.91556076460296,-0.503380864085431,12,0.4,"speaker2_45"
"5143","speaker2",45,"LLH",4.96280207960803,-0.456139549080361,13,0.433333333333333,"speaker2_45"
"5144","speaker2",45,"LLH",4.99878180452059,-0.420159824167795,14,0.466666666666667,"speaker2_45"
"5145","speaker2",45,"LLH",5.08876066170626,-0.330180966982128,15,0.5,"speaker2_45"
"5146","speaker2",45,"LLH",5.22086588373742,-0.198075744950969,16,0.533333333333333,"speaker2_45"
"5147","speaker2",45,"LLH",5.38535672344977,-0.0335849052386203,17,0.566666666666667,"speaker2_45"
"5148","speaker2",45,"LLH",5.51661691518352,0.0976752864951376,18,0.6,"speaker2_45"
"5149","speaker2",45,"LLH",5.62046173325793,0.201520104569538,19,0.633333333333333,"speaker2_45"
"5150","speaker2",45,"LLH",5.73429804236774,0.315356413679351,20,0.666666666666667,"speaker2_45"
"5151","speaker2",45,"LLH",5.83596870846503,0.417027079776645,21,0.7,"speaker2_45"
"5152","speaker2",45,"LLH",5.92364341440508,0.50470178571669,22,0.733333333333333,"speaker2_45"
"5153","speaker2",45,"LLH",5.99186680420744,0.572925175519058,23,0.766666666666667,"speaker2_45"
"5154","speaker2",45,"LLH",5.99084362692516,0.571901998236773,24,0.8,"speaker2_45"
"5155","speaker2",45,"LLH",5.95010224043454,0.531160611746153,25,0.833333333333333,"speaker2_45"
"5156","speaker2",45,"LLH",5.90608416249363,0.487142533805245,26,0.866666666666667,"speaker2_45"
"5157","speaker2",45,"LLH",5.9260265077423,0.507084879053916,27,0.9,"speaker2_45"
"5158","speaker2",45,"LLH",5.95744332030255,0.538501691614163,28,0.933333333333333,"speaker2_45"
"5159","speaker2",45,"LLH",5.93224972528323,0.51330809659484,29,0.966666666666667,"speaker2_45"
"5160","speaker2",45,"LLH",5.8477960456213,0.428854416932916,30,1,"speaker2_45"
"5161","speaker2",46,"HHL",5.29012950600743,-0.128812122680955,1,0.0333333333333333,"speaker2_46"
"5162","speaker2",46,"HHL",5.41200704972768,-0.00693457896070626,2,0.0666666666666667,"speaker2_46"
"5163","speaker2",46,"HHL",5.61646774354318,0.197526114854798,3,0.1,"speaker2_46"
"5164","speaker2",46,"HHL",5.83943615416301,0.42049452547462,4,0.133333333333333,"speaker2_46"
"5165","speaker2",46,"HHL",6.14009671422211,0.721155085533724,5,0.166666666666667,"speaker2_46"
"5166","speaker2",46,"HHL",6.45462481022347,1.03568318153508,6,0.2,"speaker2_46"
"5167","speaker2",46,"HHL",6.68630847006907,1.26736684138068,7,0.233333333333333,"speaker2_46"
"5168","speaker2",46,"HHL",6.88321835951715,1.46427673082877,8,0.266666666666667,"speaker2_46"
"5169","speaker2",46,"HHL",7.03010249834521,1.61116086965682,9,0.3,"speaker2_46"
"5170","speaker2",46,"HHL",6.98293783634148,1.56399620765309,10,0.333333333333333,"speaker2_46"
"5171","speaker2",46,"HHL",6.88068110298139,1.46173947429301,11,0.366666666666667,"speaker2_46"
"5172","speaker2",46,"HHL",6.97622974787886,1.55728811919047,12,0.4,"speaker2_46"
"5173","speaker2",46,"HHL",7.17040248169322,1.75146085300483,13,0.433333333333333,"speaker2_46"
"5174","speaker2",46,"HHL",7.24194640714684,1.82300477845845,14,0.466666666666667,"speaker2_46"
"5175","speaker2",46,"HHL",7.29587972194161,1.87693809325323,15,0.5,"speaker2_46"
"5176","speaker2",46,"HHL",7.35817274156369,1.9392311128753,16,0.533333333333333,"speaker2_46"
"5177","speaker2",46,"HHL",7.41222438652411,1.99328275783572,17,0.566666666666667,"speaker2_46"
"5178","speaker2",46,"HHL",7.4437466922503,2.02480506356191,18,0.6,"speaker2_46"
"5179","speaker2",46,"HHL",7.45872155262706,2.03977992393867,19,0.633333333333333,"speaker2_46"
"5180","speaker2",46,"HHL",7.47599826140307,2.05705663271469,20,0.666666666666667,"speaker2_46"
"5181","speaker2",46,"HHL",7.49701431880355,2.07807269011516,21,0.7,"speaker2_46"
"5182","speaker2",46,"HHL",7.51709664412775,2.09815501543936,22,0.733333333333333,"speaker2_46"
"5183","speaker2",46,"HHL",7.51302573926949,2.0940841105811,23,0.766666666666667,"speaker2_46"
"5184","speaker2",46,"HHL",7.46298006081947,2.04403843213108,24,0.8,"speaker2_46"
"5185","speaker2",46,"HHL",7.40256001533196,1.98361838664357,25,0.833333333333333,"speaker2_46"
"5186","speaker2",46,"HHL",7.39123552823569,1.9722938995473,26,0.866666666666667,"speaker2_46"
"5187","speaker2",46,"HHL",7.40442777947606,1.98548615078767,27,0.9,"speaker2_46"
"5188","speaker2",46,"HHL",7.41268173076973,1.99374010208134,28,0.933333333333333,"speaker2_46"
"5189","speaker2",46,"HHL",7.43214372474567,2.01320209605728,29,0.966666666666667,"speaker2_46"
"5190","speaker2",46,"HHL",7.4954189110542,2.07647728236581,30,1,"speaker2_46"
"5191","speaker2",47,"HLH",5.05911576331303,-0.359825865375355,1,0.0333333333333333,"speaker2_47"
"5192","speaker2",47,"HLH",4.86762104275776,-0.551320585930627,2,0.0666666666666667,"speaker2_47"
"5193","speaker2",47,"HLH",4.94254088189217,-0.476400746796212,3,0.1,"speaker2_47"
"5194","speaker2",47,"HLH",5.35844721212361,-0.0604944165647723,4,0.133333333333333,"speaker2_47"
"5195","speaker2",47,"HLH",5.71468624818427,0.295744619495887,5,0.166666666666667,"speaker2_47"
"5196","speaker2",47,"HLH",6.04169539597067,0.622753767282282,6,0.2,"speaker2_47"
"5197","speaker2",47,"HLH",6.34335590359492,0.924414274906534,7,0.233333333333333,"speaker2_47"
"5198","speaker2",47,"HLH",6.67298671380148,1.2540450851131,8,0.266666666666667,"speaker2_47"
"5199","speaker2",47,"HLH",6.88439959379105,1.46545796510267,9,0.3,"speaker2_47"
"5200","speaker2",47,"HLH",6.92256357900866,1.50362195032027,10,0.333333333333333,"speaker2_47"
"5201","speaker2",47,"HLH",6.88182392257371,1.46288229388533,11,0.366666666666667,"speaker2_47"
"5202","speaker2",47,"HLH",6.76162297498701,1.34268134629863,12,0.4,"speaker2_47"
"5203","speaker2",47,"HLH",6.43810245618802,1.01916082749963,13,0.433333333333333,"speaker2_47"
"5204","speaker2",47,"HLH",5.9989619968763,0.580020368187913,14,0.466666666666667,"speaker2_47"
"5205","speaker2",47,"HLH",5.62848889713538,0.209547268446991,15,0.5,"speaker2_47"
"5206","speaker2",47,"HLH",5.3268127980921,-0.0921288305962848,16,0.533333333333333,"speaker2_47"
"5207","speaker2",47,"HLH",5.09390359527568,-0.325038033412702,17,0.566666666666667,"speaker2_47"
"5208","speaker2",47,"HLH",4.83762315730224,-0.581318471386143,18,0.6,"speaker2_47"
"5209","speaker2",47,"HLH",4.65616429167345,-0.762777337014935,19,0.633333333333333,"speaker2_47"
"5210","speaker2",47,"HLH",4.60072647280186,-0.818215155886532,20,0.666666666666667,"speaker2_47"
"5211","speaker2",47,"HLH",4.57740119656045,-0.841540432127935,21,0.7,"speaker2_47"
"5212","speaker2",47,"HLH",4.55175274851019,-0.867188880178197,22,0.733333333333333,"speaker2_47"
"5213","speaker2",47,"HLH",4.51729446106302,-0.901647167625367,23,0.766666666666667,"speaker2_47"
"5214","speaker2",47,"HLH",4.57566371219931,-0.843277916489078,24,0.8,"speaker2_47"
"5215","speaker2",47,"HLH",4.74270527663615,-0.676236352052238,25,0.833333333333333,"speaker2_47"
"5216","speaker2",47,"HLH",4.89027806390067,-0.52866356478772,26,0.866666666666667,"speaker2_47"
"5217","speaker2",47,"HLH",4.88569345455926,-0.533248174129127,27,0.9,"speaker2_47"
"5218","speaker2",47,"HLH",4.80738286172184,-0.611558766966548,28,0.933333333333333,"speaker2_47"
"5219","speaker2",47,"HLH",4.72186024335443,-0.697081385333958,29,0.966666666666667,"speaker2_47"
"5220","speaker2",47,"HLH",4.66002717104225,-0.758914457646133,30,1,"speaker2_47"
"5221","speaker2",48,"HHH",4.60765575782142,-0.811285870866969,1,0.0333333333333333,"speaker2_48"
"5222","speaker2",48,"HHH",4.70089487865474,-0.71804675003365,2,0.0666666666666667,"speaker2_48"
"5223","speaker2",48,"HHH",4.79257737976193,-0.626364248926455,3,0.1,"speaker2_48"
"5224","speaker2",48,"HHH",4.85254987131548,-0.566391757372909,4,0.133333333333333,"speaker2_48"
"5225","speaker2",48,"HHH",4.91323906301205,-0.505702565676335,5,0.166666666666667,"speaker2_48"
"5226","speaker2",48,"HHH",4.98681986567325,-0.432121763015133,6,0.2,"speaker2_48"
"5227","speaker2",48,"HHH",5.08782100565899,-0.331120623029397,7,0.233333333333333,"speaker2_48"
"5228","speaker2",48,"HHH",5.20396785250685,-0.214973776181537,8,0.266666666666667,"speaker2_48"
"5229","speaker2",48,"HHH",5.33546352695063,-0.0834781017377599,9,0.3,"speaker2_48"
"5230","speaker2",48,"HHH",5.47247563604003,0.0535340073516402,10,0.333333333333333,"speaker2_48"
"5231","speaker2",48,"HHH",5.54564512678557,0.126703498097179,11,0.366666666666667,"speaker2_48"
"5232","speaker2",48,"HHH",5.58082313644059,0.161881507752199,12,0.4,"speaker2_48"
"5233","speaker2",48,"HHH",5.68693095688119,0.267989328192799,13,0.433333333333333,"speaker2_48"
"5234","speaker2",48,"HHH",5.86285086218656,0.443909233498176,14,0.466666666666667,"speaker2_48"
"5235","speaker2",48,"HHH",5.99508481505465,0.576143186366265,15,0.5,"speaker2_48"
"5236","speaker2",48,"HHH",6.08288243667583,0.663940807987439,16,0.533333333333333,"speaker2_48"
"5237","speaker2",48,"HHH",6.18529857561771,0.766356946929318,17,0.566666666666667,"speaker2_48"
"5238","speaker2",48,"HHH",6.30444323540773,0.885501606719339,18,0.6,"speaker2_48"
"5239","speaker2",48,"HHH",6.41920990243789,1.0002682737495,19,0.633333333333333,"speaker2_48"
"5240","speaker2",48,"HHH",6.50417773933555,1.08523611064716,20,0.666666666666667,"speaker2_48"
"5241","speaker2",48,"HHH",6.56231239169685,1.14337076300846,21,0.7,"speaker2_48"
"5242","speaker2",48,"HHH",6.61775451392391,1.19881288523553,22,0.733333333333333,"speaker2_48"
"5243","speaker2",48,"HHH",6.65911021413671,1.24016858544833,23,0.766666666666667,"speaker2_48"
"5244","speaker2",48,"HHH",6.67768020916143,1.25873858047304,24,0.8,"speaker2_48"
"5245","speaker2",48,"HHH",6.68998689754089,1.27104526885251,25,0.833333333333333,"speaker2_48"
"5246","speaker2",48,"HHH",6.69648980035559,1.2775481716672,26,0.866666666666667,"speaker2_48"
"5247","speaker2",48,"HHH",6.70095420513027,1.28201257644188,27,0.9,"speaker2_48"
"5248","speaker2",48,"HHH",6.70739023479713,1.28844860610875,28,0.933333333333333,"speaker2_48"
"5249","speaker2",48,"HHH",6.70340279074891,1.28446116206052,29,0.966666666666667,"speaker2_48"
"5250","speaker2",48,"HHH",6.69931487200548,1.2803732433171,30,1,"speaker2_48"
"5251","speaker2",49,"HHL",5.56429980540973,0.145358176721345,1,0.0333333333333333,"speaker2_49"
"5252","speaker2",49,"HHL",5.81368118674142,0.394739558053034,2,0.0666666666666667,"speaker2_49"
"5253","speaker2",49,"HHL",6.07990583078813,0.660964202099743,3,0.1,"speaker2_49"
"5254","speaker2",49,"HHL",6.33508106768373,0.91613943899534,4,0.133333333333333,"speaker2_49"
"5255","speaker2",49,"HHL",6.52279787458037,1.10385624589198,5,0.166666666666667,"speaker2_49"
"5256","speaker2",49,"HHL",6.69378245749469,1.27484082880631,6,0.2,"speaker2_49"
"5257","speaker2",49,"HHL",6.82922510403373,1.41028347534535,7,0.233333333333333,"speaker2_49"
"5258","speaker2",49,"HHL",6.96692624343528,1.5479846147469,8,0.266666666666667,"speaker2_49"
"5259","speaker2",49,"HHL",7.06568038452677,1.64673875583838,9,0.3,"speaker2_49"
"5260","speaker2",49,"HHL",7.1302468670655,1.71130523837712,10,0.333333333333333,"speaker2_49"
"5261","speaker2",49,"HHL",7.20266074182468,1.78371911313629,11,0.366666666666667,"speaker2_49"
"5262","speaker2",49,"HHL",7.2808069465228,1.86186531783442,12,0.4,"speaker2_49"
"5263","speaker2",49,"HHL",7.32665377273929,1.90771214405091,13,0.433333333333333,"speaker2_49"
"5264","speaker2",49,"HHL",7.29306354494018,1.8741219162518,14,0.466666666666667,"speaker2_49"
"5265","speaker2",49,"HHL",7.27863578823521,1.85969415954682,15,0.5,"speaker2_49"
"5266","speaker2",49,"HHL",7.3531663415772,1.93422471288882,16,0.533333333333333,"speaker2_49"
"5267","speaker2",49,"HHL",7.46130600831197,2.04236437962358,17,0.566666666666667,"speaker2_49"
"5268","speaker2",49,"HHL",7.55669930093572,2.13775767224733,18,0.6,"speaker2_49"
"5269","speaker2",49,"HHL",7.57809097068667,2.15914934199829,19,0.633333333333333,"speaker2_49"
"5270","speaker2",49,"HHL",7.57107978400954,2.15213815532115,20,0.666666666666667,"speaker2_49"
"5271","speaker2",49,"HHL",7.5701445593681,2.15120293067971,21,0.7,"speaker2_49"
"5272","speaker2",49,"HHL",7.55848232114833,2.13954069245994,22,0.733333333333333,"speaker2_49"
"5273","speaker2",49,"HHL",7.53513190430547,2.11619027561708,23,0.766666666666667,"speaker2_49"
"5274","speaker2",49,"HHL",7.53065346320096,2.11171183451257,24,0.8,"speaker2_49"
"5275","speaker2",49,"HHL",7.51805530895565,2.09911368026726,25,0.833333333333333,"speaker2_49"
"5276","speaker2",49,"HHL",7.50179889948628,2.08285727079789,26,0.866666666666667,"speaker2_49"
"5277","speaker2",49,"HHL",7.51501618220473,2.09607455351635,27,0.9,"speaker2_49"
"5278","speaker2",49,"HHL",7.51935748768559,2.10041585899721,28,0.933333333333333,"speaker2_49"
"5279","speaker2",49,"HHL",7.47229102235594,2.05334939366755,29,0.966666666666667,"speaker2_49"
"5280","speaker2",49,"HHL",7.45395116274099,2.0350095340526,30,1,"speaker2_49"
"5281","speaker2",50,"LHL",5.65644110515452,0.237499476466128,1,0.0333333333333333,"speaker2_50"
"5282","speaker2",50,"LHL",5.47608135684002,0.0571397281516308,2,0.0666666666666667,"speaker2_50"
"5283","speaker2",50,"LHL",5.31732894226107,-0.101612686427317,3,0.1,"speaker2_50"
"5284","speaker2",50,"LHL",5.13153173305414,-0.287409895634248,4,0.133333333333333,"speaker2_50"
"5285","speaker2",50,"LHL",4.96772959618356,-0.451212032504832,5,0.166666666666667,"speaker2_50"
"5286","speaker2",50,"LHL",4.84891083136395,-0.570030797324434,6,0.2,"speaker2_50"
"5287","speaker2",50,"LHL",4.80999741880976,-0.60894420987863,7,0.233333333333333,"speaker2_50"
"5288","speaker2",50,"LHL",4.82255156815299,-0.596390060535398,8,0.266666666666667,"speaker2_50"
"5289","speaker2",50,"LHL",4.81490982810015,-0.604031800588234,9,0.3,"speaker2_50"
"5290","speaker2",50,"LHL",4.76053531200071,-0.658406316687681,10,0.333333333333333,"speaker2_50"
"5291","speaker2",50,"LHL",4.73521718589028,-0.683724442798103,11,0.366666666666667,"speaker2_50"
"5292","speaker2",50,"LHL",4.81270803467597,-0.60623359401242,12,0.4,"speaker2_50"
"5293","speaker2",50,"LHL",4.87137299694907,-0.547568631739317,13,0.433333333333333,"speaker2_50"
"5294","speaker2",50,"LHL",4.89123790517242,-0.527703723515963,14,0.466666666666667,"speaker2_50"
"5295","speaker2",50,"LHL",4.94497455910793,-0.473967069580461,15,0.5,"speaker2_50"
"5296","speaker2",50,"LHL",5.00463848720461,-0.414303141483774,16,0.533333333333333,"speaker2_50"
"5297","speaker2",50,"LHL",5.04048053731659,-0.378461091371798,17,0.566666666666667,"speaker2_50"
"5298","speaker2",50,"LHL",5.06458129633037,-0.354360332358013,18,0.6,"speaker2_50"
"5299","speaker2",50,"LHL",5.10589271766557,-0.313048911022815,19,0.633333333333333,"speaker2_50"
"5300","speaker2",50,"LHL",5.1588722210006,-0.260069407687787,20,0.666666666666667,"speaker2_50"
"5301","speaker2",50,"LHL",5.18622549657656,-0.232716132111825,21,0.7,"speaker2_50"
"5302","speaker2",50,"LHL",5.21016040962634,-0.208781219062044,22,0.733333333333333,"speaker2_50"
"5303","speaker2",50,"LHL",5.316641330135,-0.102300298553388,23,0.766666666666667,"speaker2_50"
"5304","speaker2",50,"LHL",5.46880086892164,0.0498592402332569,24,0.8,"speaker2_50"
"5305","speaker2",50,"LHL",5.51013142138139,0.091189792693001,25,0.833333333333333,"speaker2_50"
"5306","speaker2",50,"LHL",5.48612492529999,0.0671832966116055,26,0.866666666666667,"speaker2_50"
"5307","speaker2",50,"LHL",5.48000099100296,0.061059362314575,27,0.9,"speaker2_50"
"5308","speaker2",50,"LHL",5.58469885368017,0.165757224991779,28,0.933333333333333,"speaker2_50"
"5309","speaker2",50,"LHL",5.69045444442044,0.271512815732057,29,0.966666666666667,"speaker2_50"
"5310","speaker2",50,"LHL",5.66827827923925,0.249336650550861,30,1,"speaker2_50"
"5311","speaker2",51,"LHL",5.2784449047456,-0.140496723942785,1,0.0333333333333333,"speaker2_51"
"5312","speaker2",51,"LHL",5.33875692585974,-0.0801847028286469,2,0.0666666666666667,"speaker2_51"
"5313","speaker2",51,"LHL",5.32374420340867,-0.0951974252797134,3,0.1,"speaker2_51"
"5314","speaker2",51,"LHL",5.2452893318627,-0.17365229682569,4,0.133333333333333,"speaker2_51"
"5315","speaker2",51,"LHL",5.14141721157748,-0.277524417110903,5,0.166666666666667,"speaker2_51"
"5316","speaker2",51,"LHL",5.01697996735701,-0.401961661331382,6,0.2,"speaker2_51"
"5317","speaker2",51,"LHL",4.90332341947609,-0.515618209212301,7,0.233333333333333,"speaker2_51"
"5318","speaker2",51,"LHL",4.85136914696077,-0.567572481727619,8,0.266666666666667,"speaker2_51"
"5319","speaker2",51,"LHL",4.85165831781536,-0.567283310873025,9,0.3,"speaker2_51"
"5320","speaker2",51,"LHL",4.85030877684393,-0.568632851844458,10,0.333333333333333,"speaker2_51"
"5321","speaker2",51,"LHL",4.83112894667842,-0.58781268200997,11,0.366666666666667,"speaker2_51"
"5322","speaker2",51,"LHL",4.83016287712446,-0.58877875156393,12,0.4,"speaker2_51"
"5323","speaker2",51,"LHL",4.8311772475202,-0.587764381168186,13,0.433333333333333,"speaker2_51"
"5324","speaker2",51,"LHL",4.82615261502011,-0.592789013668276,14,0.466666666666667,"speaker2_51"
"5325","speaker2",51,"LHL",4.81474047789307,-0.60420115079532,15,0.5,"speaker2_51"
"5326","speaker2",51,"LHL",4.81793341950215,-0.601008209186238,16,0.533333333333333,"speaker2_51"
"5327","speaker2",51,"LHL",4.8698820170295,-0.549059611658882,17,0.566666666666667,"speaker2_51"
"5328","speaker2",51,"LHL",4.97700623119807,-0.441935397490314,18,0.6,"speaker2_51"
"5329","speaker2",51,"LHL",5.05805526609283,-0.360886362595559,19,0.633333333333333,"speaker2_51"
"5330","speaker2",51,"LHL",5.10204662174719,-0.316895006941199,20,0.666666666666667,"speaker2_51"
"5331","speaker2",51,"LHL",5.14821176017223,-0.270729868516155,21,0.7,"speaker2_51"
"5332","speaker2",51,"LHL",5.24263269341645,-0.176308935271936,22,0.733333333333333,"speaker2_51"
"5333","speaker2",51,"LHL",5.3972940672509,-0.0216475614374882,23,0.766666666666667,"speaker2_51"
"5334","speaker2",51,"LHL",5.57527403854968,0.156332409861291,24,0.8,"speaker2_51"
"5335","speaker2",51,"LHL",5.66675530913417,0.247813680445784,25,0.833333333333333,"speaker2_51"
"5336","speaker2",51,"LHL",5.60596423762336,0.187022608934978,26,0.866666666666667,"speaker2_51"
"5337","speaker2",51,"LHL",5.48065410267779,0.0617124739894024,27,0.9,"speaker2_51"
"5338","speaker2",51,"LHL",5.35983902903012,-0.0591025996582646,28,0.933333333333333,"speaker2_51"
"5339","speaker2",51,"LHL",5.26310382830589,-0.155837800382499,29,0.966666666666667,"speaker2_51"
"5340","speaker2",51,"LHL",5.3276828122194,-0.0912588164689874,30,1,"speaker2_51"
"5341","speaker2",52,"LHL",5.37659291627301,-0.0423487124153779,1,0.0333333333333333,"speaker2_52"
"5342","speaker2",52,"LHL",5.3324435523837,-0.0864980763046885,2,0.0666666666666667,"speaker2_52"
"5343","speaker2",52,"LHL",5.32438548603777,-0.0945561426506121,3,0.1,"speaker2_52"
"5344","speaker2",52,"LHL",5.25226228195571,-0.166679346732673,4,0.133333333333333,"speaker2_52"
"5345","speaker2",52,"LHL",5.11978637037322,-0.299155258315163,5,0.166666666666667,"speaker2_52"
"5346","speaker2",52,"LHL",5.03705608551296,-0.38188554317543,6,0.2,"speaker2_52"
"5347","speaker2",52,"LHL",4.99484365968557,-0.424097969002819,7,0.233333333333333,"speaker2_52"
"5348","speaker2",52,"LHL",4.96753920928469,-0.451402419403698,8,0.266666666666667,"speaker2_52"
"5349","speaker2",52,"LHL",4.96275445800716,-0.456187170681225,9,0.3,"speaker2_52"
"5350","speaker2",52,"LHL",4.9651114343939,-0.453830194294485,10,0.333333333333333,"speaker2_52"
"5351","speaker2",52,"LHL",4.98463467449714,-0.434306954191248,11,0.366666666666667,"speaker2_52"
"5352","speaker2",52,"LHL",5.02469394826737,-0.394247680421018,12,0.4,"speaker2_52"
"5353","speaker2",52,"LHL",5.04631101004152,-0.372630618646865,13,0.433333333333333,"speaker2_52"
"5354","speaker2",52,"LHL",5.07044374713037,-0.348497881558015,14,0.466666666666667,"speaker2_52"
